,Geo,Date_Time,User,Tweet,Language,Location,UserAccountVerified,Tweet_Source,Retweet_Count,Tweet_FavCount
749,,2020-03-14 11:59:46,Sugar_Plum_90, One word for our Own British government #coronavirus #coronaUK #COVID_19uk #COVIDー19 #Covid_19 #QuarantineAndChill #Quarant…,en,"London, England",False,Twitter for Android,13,0
750,,2020-03-14 11:59:45,KoechMmanuel, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,"Bomet, Kenya. ",False,Twitter for Android,176,0
751,,2020-03-14 11:59:33,Oguoko, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Nairobi, Kenya",False,Twitter Web App,254,0
752,,2020-03-14 11:59:21,Ru_stler, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,Africa,False,Twitter Web App,254,0
753,,2020-03-14 11:59:13,chiefWhip_KE1,Why has the GoK not arrested the woman in that video? Why is the woman's itinerary similar to CS Kagwe press and wh… ,en,"Kasarani, Kenya",False,Twitter for Android,0,1
754,,2020-03-14 11:58:54,MaingiKahiga," Pastor Ng'ang'a should be serious for once ati ''Chronicle Virus"" imekuja Kenya........ #coronaInkenya#coronavirusinKenya http…",en,Kenya,False,Twitter for Android,461,0
755,,2020-03-14 11:58:48,ewess23," Don not panic, take precautions and stay safe. Watch this video of . #CoronaVirusUpdates #COVIDー19 #CoronaVirusPak…",en,,False,Twitter for iPhone,1,0
756,,2020-03-14 11:58:45,ItsNNobert, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Nairobi,kenya",False,Twitter for Android,254,0
757,,2020-03-14 11:58:39,odhis_," This is my friend,let's check this out and support him...subscribe,like and share🙏🏼🙏🏼… ",en,"Kisii, Kenya",False,Twitter for Android,1,3
758,,2020-03-14 11:58:37,jameskalima6, #covid19kenya #Covid_19 #coronaInkenya #coronavirus #CoronaOutbreak repent ,en,"Nairobi, Kenya",False,Twitter for Android,91,0
759,,2020-03-14 11:58:29,myedmund, PRESS RELEASE; STATE OF PREPAREDNESS ON CORONA VIRUS  OUTBREAK FOR BUNGOMA COUNTYCOVID 19 was 1st reported yesterday…,en,Kenya,False,Twitter Web App,1,0
760,,2020-03-14 11:58:26,jbjohnbriton, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,Nairobi,False,Twitter for Android,176,0
761,,2020-03-14 11:58:21,blessedmorn, When you use all your money to buy hundreds of cartons of hand sanitizer and boxes of tissue to use for #coronaInkenya but…,en,"Nairobi, Kenya",False,Twitter Web App,25,0
762,,2020-03-14 11:58:18,RMignott, Good Morning.. #coronaInkenya #CoronaVirusUpdates ,en,konoha,False,Twitter for Android,618,0
763,,2020-03-14 11:57:56,otienoarnold,Tuko hapa tunalia kumbe dawa ya Corona ni Kingos 😂😂😂😂😂#coronaInkenya#CoronavirusPandemic#covid19kenya ,tl,,False,Twitter for Android,0,0
764,,2020-03-14 11:57:39,dokydork_w, An important message to all CITAM church members and visitors on Corona virus in Kenya.Share widely.May you be blessed a…,en,Nairobi,False,Twitter Web App,6,0
765,,2020-03-14 11:57:37,chiefWhip_KE1,And if it is true there was a Lady with corona which government takes days to trace those whom she mingled with and… ,en,"Kasarani, Kenya",False,Twitter for Android,0,0
766,,2020-03-14 11:57:27,lazWamalwa, Be aware scams exploiting corona virus fears#covid19kenya #coronaInkenya #coronavirusinKenya ,en,,False,Twitter for Android,4,0
767,,2020-03-14 11:57:18,Deighnohquispar, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,,False,Twitter Web App,254,0
768,,2020-03-14 11:57:15,MarthaMKamau,Am worried for those guys who have long nose😢.... io musk si itawaumiza sana😂😂... #coronaInkenya,en,,False,Twitter for Android,0,0
769,,2020-03-14 11:57:14,EchesaJr," If your boyfriend is afraid of #COVID19 ,dump him. Real men are brave. #coronaInkenya",en,,False,Twitter for Android,2,0
770,,2020-03-14 11:57:04,RyanNjugi, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,Kenya,False,Twitter for Android,176,0
771,,2020-03-14 11:57:04,BruceOnyango," Since the World Bank announced that it would financially support countries with confirmed cases of Coronavirus, African countri…",en,"Migori, Kenya",False,Twitter for Android,1,0
772,,2020-03-14 11:56:42,untvin, Good Morning.. #coronaInkenya #CoronaVirusUpdates ,en,,False,Twitter Web App,618,0
773,,2020-03-14 11:56:40,Bret_ke, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,Nairobi,False,Twitter for Android,176,0
774,,2020-03-14 11:56:37,wonderfulmulth1," [LIVE] Coronavirus: Real Time Counter, World Map, News - Come hangout and chat - 24x7 live#coronavirus #COVIDー19 #COVID…",en,"London, England",False,Twitter for iPhone,11,0
775,,2020-03-14 11:56:27,EugeneMaingi, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Machakos, Kenya",False,Twitter for Android,254,0
776,,2020-03-14 11:56:21,Masterchief_Ian, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,Nairobi,False,Twitter Web App,328,0
777,,2020-03-14 11:56:20,DeejayKenchiq,#coromavirus #coronavirusinKenya #coronacomedy #coronaInkenya,und,,False,Twitter for Android,0,0
778,,2020-03-14 11:56:12,MTwirra," If your boyfriend is afraid of #COVID19 ,dump him. Real men are brave. #coronaInkenya",en,Kenya,False,Twitter for Android,2,0
779,,2020-03-14 11:56:06,Warfajnr, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Nairobi, Kenya",False,Twitter for Android,254,0
780,,2020-03-14 11:56:04,KevinKamithi,Is it only me or what’s happening?  #coronaInkenya #CoronaVirusUpdates #Covid_19 #TwitterDown ,en,"Ruiru, Kenya",False,Twitter for iPhone,0,0
781,,2020-03-14 11:56:04,themorizey2," Other countries are trying to come up with a cure for the #COVID19 meanwhile our very own Edwin Kibet is celebrating ""disco…",en,"Nairobi, Kenya",False,Twitter for Android,3,0
782,,2020-03-14 11:56:02,temiladeadeoye, This week's editorial cartoon by  #coronaInkenya #CoronaVirusUpdate ,en,Nigeria,False,Twitter for Android,8,0
783,,2020-03-14 11:55:57,FNjika,"Wenye tunabaki after Corona virus,..Sabina Chege ni wangu💪 #coronaInkenya",tl,kisii Worldwide,False,Twitter for iPhone,0,0
784,,2020-03-14 11:55:48,AkhiileshYadav,"Don not panic, take precautions and stay safe. Watch this video of . #CoronaVirusUpdates #COVIDー19… ",en,"Mumbai, India",False,Twitter for Android,1,2
785,,2020-03-14 11:55:48,TheEddie24ful, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,En Afrique,False,Twitter Web App,328,0
786,,2020-03-14 11:55:40,batangaza, Uganda it is! After #coronaInkenya seems Uganda 🇺🇬 has a case but funny is guys trooped to see the chinese #coronavirus…,en,http://crownthewoman.org,False,Twitter for Android,47,0
787,,2020-03-14 11:55:36,Sruthikajal, But but wear mask 😂😂  #CoronaVirusUpdates #COVID19india #COVID2019 #Covid_19 #COVID_19uk #COVID19Aus #COVIDー19 #CoronaOutbr…,en,"Hyderabad, India",False,Twitter for Android,4,0
788,,2020-03-14 11:55:26,EAluru,"Since the World Bank announced that it would financially support countries with confirmed cases of Coronavirus, Afr… ",en,Kisumu City-Western Kenya ,False,Twitter for Android,1,1
789,,2020-03-14 11:55:26,lazsifuna, Be aware scams exploiting corona virus fears#covid19kenya #coronaInkenya #coronavirusinKenya ,en,,False,Twitter for Android,4,0
790,,2020-03-14 11:55:20,Sruthikajal, Proud to be indian😎😂😂  #CoronaVirusUpdates #COVID19india #COVID2019 #Covid_19 #COVID_19uk #COVID19Aus #COVIDー19 #CoronaOutb…,en,"Hyderabad, India",False,Twitter for Android,5,0
791,,2020-03-14 11:54:50,kcoqueen,"If your boyfriend is afraid of #COVID19 ,dump him. Real men are brave. #coronaInkenya",en,Kericho-Kenya,False,Twitter for Android,2,9
792,,2020-03-14 11:54:47,njongef, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,"NAIROBI, KENYA",False,Twitter for Android,176,0
793,,2020-03-14 11:54:43,ModernMaan, Good Morning.. #coronaInkenya #CoronaVirusUpdates ,en,Ukraine,False,Twitter for iPhone,618,0
794,,2020-03-14 11:54:14,MartflexMartin, Stay safe.Meanwhile Gargling ni kufanya Groooooo  Groooooo .Hope you feel me #covid19kenya #coronaInkenya #rongai …,en,"Nairobi, Kenya",False,Twitter for Android,34,0
795,,2020-03-14 11:54:09,laz_sifuna, Be aware scams exploiting corona virus fears#covid19kenya #coronaInkenya #coronavirusinKenya ,en,"Nairobi, Kenya",False,Twitter for Android,4,0
796,,2020-03-14 11:54:00,YogaJerryIV, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,Where the Co-ordinates land me,False,Twitter for Android,176,0
797,,2020-03-14 11:53:55,iamdjheadbwoy,😂😂😂 #covid19kenya #rongai #coronaInkenya ,und,Nairobi Kenya ,False,Twitter for Android,0,1
798,,2020-03-14 11:53:43,Malukurichard1, ONE LADY HAS BEEN CONFIRMED WITH THE CORONA VIRUS AND EVERY ONE WANTS TO WEAR A MASK WHILE THERE ARE 9MILLION HIV/AIDS…,en,,False,Twitter Web App,1,0
799,,2020-03-14 11:53:34,BDMN_MINA, For what it’s worth out now on Apple Music and Spotify ! ☝🏾☝🏾☝🏾☝🏾☝🏾☝🏾#UltimaLoveNG… ,en,Nigeria,False,Twitter for iPhone,0,1
800,,2020-03-14 11:53:27,WallahFranklin,That's the vehicle the patient travelled in to Rongai being disinfected 10 days later.#coronaInkenya ,en,"Nairobi, Kenya",False,Twitter for Android,0,2
801,,2020-03-14 11:53:18,Kavkiio, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,"Nairobi, Kenya",False,Twitter for Android,176,0
802,,2020-03-14 11:53:00,Malukurichard1,ONE LADY HAS BEEN CONFIRMED WITH THE CORONA VIRUS AND EVERY ONE WANTS TO WEAR A MASK WHILE THERE ARE 9MILLION HIV/A… ,en,,False,Twitter Web App,1,4
803,,2020-03-14 11:52:52,MarkAMusinguzi, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Kampala, Nairobi ",False,Twitter for Android,254,0
804,,2020-03-14 11:52:47,wamalwalaz, Be aware scams exploiting corona virus fears#covid19kenya #coronaInkenya #coronavirusinKenya ,en,,False,Twitter for Android,4,0
805,,2020-03-14 11:52:44,derikic, One word for our Own British government #coronavirus #coronaUK #COVID_19uk #COVIDー19 #Covid_19 #QuarantineAndChill #Quarant…,en,,False,Twitter for iPhone,13,0
806,,2020-03-14 11:52:37,Kartez_the_Dj, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,"Eldoret, Kenya",False,Twitter for Android,176,0
807,,2020-03-14 11:52:34,namewell,Literally be dying right now if we weren’t immune to this shit considering our horrible medical services 🤷‍♂️🤷‍♂️… ,en,"Nairobi, Kenya",False,Twitter for iPhone,1,0
808,,2020-03-14 11:52:28,StarNewsKenya,Rwanda And Namibia Rcord First Cases of Corona#covid19kenya #CoronaVirusUpdates #coronaInkenya #Covid_19,en,"Nairobi, Kenya",False,Twitter for Android,0,2
809,,2020-03-14 11:52:22,im_neeru20,Proud to be indian😎😂😂  #CoronaVirusUpdates #COVID19india #COVID2019 #Covid_19 #COVID_19uk #COVID19Aus #COVIDー19… ,en,"Kodad,INDIA🇮🇳",False,Twitter for Android,5,9
810,,2020-03-14 11:52:21,SijiiB, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Mombasa, Kenya",False,Twitter for iPhone,254,0
811,,2020-03-14 11:52:02,rodgersodinga_,How my country Kenya is hiding from Corona Virus Pandemic 🤣🤣🤣💦 #covid19kenya #coronaInkenya #RepentNowNations Rwanda ,en,"Lakeside City Of Kisumu, Kenya",False,Twitter for Android,4,6
812,,2020-03-14 11:51:57,Konemoheavy,"I have tested positive 😮😮😮. Yes, for being the greatest gentle man ever. If you had thought of #Covid_19, you're a… ",en,NY [Near You] City,False,Twitter for Android,0,0
813,,2020-03-14 11:51:49,MikeTauheed, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Kilifi, Kenya",False,Twitter for Android,254,0
814,,2020-03-14 11:51:47,leecosmas," Other countries are trying to come up with a cure for the #COVID19 meanwhile our very own Edwin Kibet is celebrating ""disco…",en,Eld,False,Twitter Web App,3,0
815,,2020-03-14 11:51:41,BeingCharlie,CBK  NMG   fallout#coronaInkenya #covid19kenya ,en,"Nairobi, Kenya",False,Twitter for Android,1,1
816,,2020-03-14 11:51:35,Collinslwande," We can't even fight poverty, cancer, unemployment, corruption, terrorism, mental illness, food insecurity, health crisis, lan…",en,"Nairobi, Kenya",False,Twitter for Android,141,0
817,,2020-03-14 11:51:22,brettstagg," [LIVE] Coronavirus: Real Time Counter, World Map, News - Come hangout and chat - 24x7 live#coronavirus #COVIDー19 #COVID…",en,Iowa,False,Twitter for Android,11,0
818,,2020-03-14 11:51:16,laz_wamalwa,Be aware scams exploiting corona virus fears#covid19kenya #coronaInkenya #coronavirusinKenya ,en,Nairobi cbd,False,Twitter for Android,4,5
819,,2020-03-14 11:51:13,AgabaJpr, Corona virus 🦠 is in Kenya 🇰🇪 then i pitty we baganda whose nose can’t fit in masks#coronaInkenya,en,"Kampala, Uganda",False,Twitter for Android,21,0
820,,2020-03-14 11:50:59,sma11oo, Raymond Reddington already knows who created the Corona virus but he can only talk to Elizabeth Keen. Lizzy where are yo…,en,,False,Twitter for iPhone,496,0
821,,2020-03-14 11:50:41,Lugonzi_, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,Nairobi,False,Twitter for Android,254,0
822,,2020-03-14 11:50:05,AceNjoros,"If the video of the purported Corona virus victim circulating on social media is true, then  is the re… ",en,"Nairobi, Kenya",False,Twitter for Android,0,2
823,,2020-03-14 11:49:53,FinneyOfwa, Raymond Reddington already knows who created the Corona virus but he can only talk to Elizabeth Keen. Lizzy where are yo…,en,"Nairobi, Kenya",False,Twitter for iPhone,496,0
824,,2020-03-14 11:49:45,Ke_Arnol_d,WTF! The whole world minus Africa has taken a sick leave😿😿😿 #coronaInkenya #COVID19 #CoronaVirusUpdates ,en,Moi Univetsity Eldoret,False,Twitter Web App,0,0
825,,2020-03-14 11:49:44,im_neeru20,But but wear mask 😂😂  #CoronaVirusUpdates #COVID19india #COVID2019 #Covid_19 #COVID_19uk #COVID19Aus #COVIDー19… ,en,"Kodad,INDIA🇮🇳",False,Twitter for Android,4,6
826,,2020-03-14 11:49:42,jemobabu, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Nairobi, Kenya",False,Twitter for Android,254,0
827,,2020-03-14 11:49:42,linda_tindi, We need clarity on this matter The lady is out in the public and says she has no virus 🤔is it fake news ? Is there an a…,en,"Nairobi, Kenya",False,Twitter for iPhone,65,0
828,,2020-03-14 11:49:33,Forester_k_k, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,"Nairobi,kenya ",False,Twitter for Android,328,0
829,,2020-03-14 11:49:24,karisones, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,,False,Twitter for Android,254,0
830,,2020-03-14 11:49:15,Valleriemuthoni, We playing vitu kwa ground ni different by  it's fking dooooope we can't stop  #trapcultu…,en,"Nairobi, Kenya",False,Twitter for Android,7,0
831,,2020-03-14 11:49:05,mpaulbob, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,Nairobi,False,Twitter Web App,254,0
832,,2020-03-14 11:48:32,Willy_657, This is an unfair attack 😥😥😥Kalenjins were just panicking like everyone else! 😂#Covid19Kenya #CoronaInKenya#CoronaVirusUpd…,en,"Thika, Kenya",False,Twitter for Android,17,0
833,,2020-03-14 11:48:10,linuxndesh, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Nakuru, Kenya",False,Twitter for Android,254,0
834,,2020-03-14 11:48:02,kiliru_stephen, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,,False,Twitter for Android,254,0
835,,2020-03-14 11:48:00,wylawy, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,"Nairobi, Kenya",False,Twitter Web App,176,0
836,,2020-03-14 11:47:47,just_mute, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Naivasha, Kenya",False,Twitter Web App,254,0
837,,2020-03-14 11:47:39,ressian, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,NAIROBI,False,Twitter for Android,254,0
838,,2020-03-14 11:47:30,too_brian88, Stay safe.Meanwhile Gargling ni kufanya Groooooo  Groooooo .Hope you feel me #covid19kenya #coronaInkenya #rongai …,en,"Sub-Saharan, Africa🌍",False,Twitter for iPhone,34,0
839,,2020-03-14 11:47:17,pitchblackkenya,Was self quarantine a little too early in Kenya? Nairobi is at a standstill.#covid19kenya #coronaInkenya,en,"Nairobi, Kenya",False,Twitter for Android,0,1
840,,2020-03-14 11:47:08,tmstringz,"Facts, one sure road to wealth is investing in Real Estate  is calling out to all and sundry to come mi… ",en,Nigeria,False,Twitter Web App,0,3
841,,2020-03-14 11:47:07,Ranger_Sultan,#covid19kenyaWenye tutakua hai after #coronaInkenya  atakua wangu 😒Remember;Wash your hands with san… ,en,Tanzania,False,Twitter for Android,0,1
842,,2020-03-14 11:47:05,MirelliPajares, People Naples-Italy have banded together amid #coronavirus lockdown as they sang from their balconies.#covud19 #Coro…,en,"Lima, Perú",False,Twitter for Android,10,0
843,,2020-03-14 11:46:46,DrFredOuko,We in Kenya only prepared for #coronaInkenya by press statements from the government. The only thing our govt prepa… ,en,Mombasa,False,Twitter Web App,0,1
844,,2020-03-14 11:46:41,little_one_thea, Good Morning.. #coronaInkenya #CoronaVirusUpdates ,en,,False,Twitter for Android,618,0
845,,2020-03-14 11:46:39,ItsBuke, Stay safe.Meanwhile Gargling ni kufanya Groooooo  Groooooo .Hope you feel me #covid19kenya #coronaInkenya #rongai …,en,"Nairobi, Kenya",False,Twitter for Android,34,0
846,,2020-03-14 11:46:19,MwangiJmacs,#covid19kenya #coronavirusinKenya #coronaInkenya sisi uchawi unatuathiri sana kuliko everything else  ,tl,"Nakuru, KE",False,Twitter for Android,1,2
847,,2020-03-14 11:46:12,Okulo_Jnr, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,Ogygia,False,Twitter for Android,328,0
848,,2020-03-14 11:46:01,DanteKip4,Untill now.  Jamaica  has not recorded  any case on Corona virus.  Are you thinking  what im thinking??… ,en,"Nairobi, Kenya",False,Twitter for Android,0,0
849,,2020-03-14 11:46:00,Ayokt3, Till now....Jamaica has not recorded any case about CORONA virus💪💪💪🙄🙄Are you thinking what am thinking#coronaInkenya…,en,,False,Twitter Web App,114,0
850,,2020-03-14 11:45:59,Ayokt3, What's this woman talking about! Is she the same lady CS Kagwe was talking about? Is she the same lady from #rongai ? Could it…,en,,False,Twitter Web App,99,0
851,,2020-03-14 11:45:59,CharmyDj, Raymond Reddington already knows who created the Corona virus but he can only talk to Elizabeth Keen. Lizzy where are yo…,en,,False,Twitter for Android,496,0
852,,2020-03-14 11:45:58,nyambu_mwadime, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,,False,Twitter for Android,328,0
853,,2020-03-14 11:45:53,KipngetichLenox, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,"Volgograd, Russia",False,Twitter for Android,328,0
854,,2020-03-14 11:45:45,PhatumaD, Avoid sharing and spreading false information that is likely to cause panic and terror. Visit   #…,en,Nairobi,False,Twitter for Android,2,0
855,,2020-03-14 11:45:33,rodney_munene, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,Planet Earth,False,Twitter for Android,328,0
856,,2020-03-14 11:45:30,McCinde, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,"Nairobi, Kenya",False,Twitter for Android,176,0
857,,2020-03-14 11:44:42,tamah_sir, We are live! #SportsFinale!Join us for your go to sports show only on ! …,en,somewhere on planet Earth 🌍 ,False,Twitter for Android,3,0
858,,2020-03-14 11:44:37,ShappaB, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,,False,Twitter for Android,254,0
859,,2020-03-14 11:44:31,JobKaruma," Between the two , who do you trust/ gives credible information ?Re tweet 🔄 Lord Abraham Mutai Like ✔ Robert Alai #co…",en,Canada,False,Twitter for Android,33,0
860,,2020-03-14 11:44:29,Dorcas64664198, Stay safe.Meanwhile Gargling ni kufanya Groooooo  Groooooo .Hope you feel me #covid19kenya #coronaInkenya #rongai …,en,,False,Twitter for Android,34,0
861,,2020-03-14 11:44:18,King_Mindu,Other countries are trying to come up with a cure for the #COVID19 meanwhile our very own Edwin Kibet is celebratin… ,en,,False,Twitter for Android,3,2
862,,2020-03-14 11:44:14,KeNyaboke, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Nairobi, Kenya",False,Twitter for Android,254,0
863,,2020-03-14 11:44:08,KibetAsbel, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,kenya,False,Twitter Web App,176,0
864,,2020-03-14 11:43:56,EmzC83, One word for our Own British government #coronavirus #coronaUK #COVID_19uk #COVIDー19 #Covid_19 #QuarantineAndChill #Quarant…,en,"Birmingham, UK",False,Twitter for Android,13,0
865,,2020-03-14 11:43:37,OfficialMusyoqa, A week without BBI rally very Boring.Who else feels it 😮#covid19kenya as costed us.#coronaInkenya,en,Campton,False,Twitter for Android,5,0
866,,2020-03-14 11:43:34,DDipreza,Mom lec amesema hatatupea cat tusipolipa pesa ya covid19😩😂😂#CoronaVirusUpdates #covid19kenya #coronaInkenya #Covid_19 #COVID19,in,githurai 44,False,Twitter for Android,0,2
867,,2020-03-14 11:43:30,OfficialMusyoqa, Stay safe.Meanwhile Gargling ni kufanya Groooooo  Groooooo .Hope you feel me #covid19kenya #coronaInkenya #rongai …,en,Campton,False,Twitter for Android,34,0
868,,2020-03-14 11:43:08,honestly_IDGF,People are living in truly horrendous and devilishly unthinkable times. Corona is just a distraction.… ,en,Kenya,False,Twitter for Android,0,2
869,,2020-03-14 11:43:02,designer_kym, Stay safe.Meanwhile Gargling ni kufanya Groooooo  Groooooo .Hope you feel me #covid19kenya #coronaInkenya #rongai …,en,Mars,False,Twitter Web App,34,0
870,,2020-03-14 11:43:02,IsmailMohamedA3, #covid19kenya emergency hotlines #coronaInkenya #CoronaVirusUpdates #coronaviruske ,en,"Nairobi, Kenya",False,Twitter for iPhone,0,0
871,,2020-03-14 11:42:54,eliaskiptoo11, What's this woman talking about! Is she the same lady CS Kagwe was talking about? Is she the same lady from #rongai ? Could it…,en,somewhere,False,Twitter for Android,99,0
872,,2020-03-14 11:42:50,chegejack1, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,,False,Twitter for Android,328,0
873,,2020-03-14 11:42:28,Hareyke, 😂😂😂😂 Seriously Though....#covid19kenya #coronaInkenya #CoronaVirusUpdates #DuringMy14DayQuarantine …,en,Being Kyrie’s Dad,False,Twitter for iPad,2,0
874,,2020-03-14 11:42:08,DavidGi55275565, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,,False,Twitter for Android,328,0
875,,2020-03-14 11:42:04,JullyMoraa, Africa Nazarene University suspends on-campus classes as Riara University cancels graduation ceremony th… ,en,Nairobi,False,Twitter Web App,0,0
876,,2020-03-14 11:41:45,SamsonOkech, I've confirmed this with a trustworthy source. High up in the medical profession and not working for government.#Coron…,en,"Nairobi, Kenya",False,Twitter for Android,11,0
877,,2020-03-14 11:41:29,eliaskiptoo11, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,somewhere,False,Twitter for Android,328,0
878,,2020-03-14 11:41:28,LavjuneOguta, Kigali Rwanda bus park /station... Just before boarding a bus. Y'all can say shit about Paul Kagame but that dude is ove…,en,"Nairobi, Kenya",False,Twitter for Android,254,0
879,,2020-03-14 11:41:27,XZPwEDVhHH37i3C, One word for our Own British government #coronavirus #coronaUK #COVID_19uk #COVIDー19 #Covid_19 #QuarantineAndChill #Quarant…,en,,False,Twitter Web App,13,0
880,,2020-03-14 11:41:21,GammaRay2016, Wakale 😂😂😂 #covid19kenya #coronaInkenya #rongai ,in,Nairobi,False,Twitter for Android,328,0
881,,2020-03-14 11:41:19,MDANCUN, #covid19kenya #Covid_19 #coronaInkenya #coronavirus #CoronaOutbreak repent ,en,,False,Twitter for Android,91,0
882,,2020-03-14 11:41:17,paultaporu15, So apparently u can only be tested in Kenyatta Hospital and Kemri? Not sure about Mbagathi tho.. but the big private Ho…,en,"Kajiado, Kenya ",False,Twitter for Android,3,0
883,,2020-03-14 11:41:12,sigeii, The only warning we take seriously is battery low. Hiyo ingine hatutambui #covid19kenya #coronaInkenya,en,,False,Twitter for iPhone,2,0
884,,2020-03-14 11:41:03,kenkimanimugo, #coronaInkenya #coronavirusinKenya #KOTLoyals #KOTLoyalsOnly #KOT #COVIDー19    …,und,Nairobi,False,Twitter for Android,3,0
885,,2020-03-14 11:40:55,Perrota56, Wakalee tulkosea nini 🤣🤣🤣If you haven't watched this be sure to watch till the end. #covid19kenya #CoronaVirusUpdates…,en,Nairobi,False,Twitter Web App,176,0
886,,2020-03-14 11:40:46,BungomaDigital,"PLEASE NOTE: ""The war on Corona virus is a question of hygiene. In all that we do, let's be mindful of others. Let'… ",en,"Nairobi, Kenya",False,Twitter for Android,0,0
887,,2020-03-14 11:40:43,BeingCharlie, Now the conspiracy theories#CoronaVirusUpdates #covid19kenya #coronaInkenya,en,"Nairobi, Kenya",False,Twitter for Android,0,2
888,,2020-03-14 11:40:41,Itsyourkhan, #CoronaOutbreak #COVIDー19 #CoronaVirusUpdates #covid19kenya #coronaInkenya #Corona spread this every where . …,en,ghar,False,Twitter for Android,2,0
889,,2020-03-14 11:40:09,wajutha," Between the two , who do you trust/ gives credible information ?Re tweet 🔄 Lord Abraham Mutai Like ✔ Robert Alai #co…",en,"Nairobi, Kenya",False,Twitter for Android,33,0
890,,2020-03-14 11:39:58,VicZyp, #coronaInkenya #coronavirusinKenya #KOTLoyals #KOTLoyalsOnly #KOT #COVIDー19    …,und,,False,autorettweethasht,3,0
891,,2020-03-14 11:39:52,JullyMoraa, Africa Nazarene University suspends on-campus classes as Riara University cancels graduation ceremony… ,en,Nairobi,False,Twitter Web App,0,0
